common_name,scientific_name,start_s,end_s,confidence,label,file_index,filename,file_stem,recording_date,recording_start_time,absolute_timestamp,species,timestamp,confidence,status,geographic_valid,temporal_valid,habitat_valid,weather_score,rejection_reason,review_notes,overall_score,ebird_frequency,gbif_occurrences
Spotted Crake,Porzana porzana,3597.0,3600.0,0.6075165271759033,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:37:50,Spotted Crake,2025-10-13 12:37:50,0.6075165271759033,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6215033054351806,,0
Spotted Crake,Porzana porzana,3600.0,3603.0,0.9639238715171814,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:37:53,Spotted Crake,2025-10-13 12:37:53,0.9639238715171814,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6927847743034363,,0
Spotted Crake,Porzana porzana,3603.0,3606.0,0.8450639247894287,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:37:56,Spotted Crake,2025-10-13 12:37:56,0.8450639247894287,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6690127849578857,,0
Spotted Crake,Porzana porzana,3612.0,3615.0,0.9593294858932496,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:05,Spotted Crake,2025-10-13 12:38:05,0.9593294858932496,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.69186589717865,,0
Spotted Crake,Porzana porzana,3615.0,3618.0,0.9621711373329164,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:08,Spotted Crake,2025-10-13 12:38:08,0.9621711373329164,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6924342274665833,,0
Spotted Crake,Porzana porzana,3618.0,3621.0,0.745633602142334,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:11,Spotted Crake,2025-10-13 12:38:11,0.745633602142334,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6491267204284668,,0
Spotted Crake,Porzana porzana,3621.0,3624.0,0.2536118030548095,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:14,Spotted Crake,2025-10-13 12:38:14,0.2536118030548095,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5507223606109619,,0
Spotted Crake,Porzana porzana,3633.0,3636.0,0.7676608562469482,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:26,Spotted Crake,2025-10-13 12:38:26,0.7676608562469482,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6535321712493897,,0
Spotted Crake,Porzana porzana,3636.0,3639.0,0.743655800819397,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:29,Spotted Crake,2025-10-13 12:38:29,0.743655800819397,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6487311601638794,,0
Spotted Crake,Porzana porzana,3639.0,3642.0,0.3778184652328491,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:32,Spotted Crake,2025-10-13 12:38:32,0.3778184652328491,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5755636930465698,,0
Spotted Crake,Porzana porzana,3642.0,3645.0,0.4920583665370941,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:35,Spotted Crake,2025-10-13 12:38:35,0.4920583665370941,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5984116733074188,,0
Spotted Crake,Porzana porzana,3645.0,3648.0,0.5701930522918701,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:38,Spotted Crake,2025-10-13 12:38:38,0.5701930522918701,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.614038610458374,,0
Spotted Crake,Porzana porzana,3648.0,3651.0,0.8175273537635803,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:41,Spotted Crake,2025-10-13 12:38:41,0.8175273537635803,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.663505470752716,,0
Spotted Crake,Porzana porzana,3654.0,3657.0,0.3384404480457306,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:38:47,Spotted Crake,2025-10-13 12:38:47,0.3384404480457306,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5676880896091461,,0
Spotted Crake,Porzana porzana,3684.0,3687.0,0.3311212956905365,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:17,Spotted Crake,2025-10-13 12:39:17,0.3311212956905365,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5662242591381073,,0
Spotted Crake,Porzana porzana,3687.0,3690.0,0.5401555895805359,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:20,Spotted Crake,2025-10-13 12:39:20,0.5401555895805359,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6080311179161072,,0
Spotted Crake,Porzana porzana,3690.0,3693.0,0.68293696641922,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:23,Spotted Crake,2025-10-13 12:39:23,0.68293696641922,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.636587393283844,,0
Spotted Crake,Porzana porzana,3693.0,3696.0,0.325496643781662,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:26,Spotted Crake,2025-10-13 12:39:26,0.325496643781662,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5650993287563324,,0
Spotted Crake,Porzana porzana,3699.0,3702.0,0.3396530747413635,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:32,Spotted Crake,2025-10-13 12:39:32,0.3396530747413635,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5679306149482727,,0
Spotted Crake,Porzana porzana,3702.0,3705.0,0.633335292339325,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:35,Spotted Crake,2025-10-13 12:39:35,0.633335292339325,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.626667058467865,,0
Spotted Crake,Porzana porzana,3705.0,3708.0,0.6410014629364014,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:38,Spotted Crake,2025-10-13 12:39:38,0.6410014629364014,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6282002925872803,,0
Spotted Crake,Porzana porzana,3708.0,3711.0,0.5088245272636414,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:41,Spotted Crake,2025-10-13 12:39:41,0.5088245272636414,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6017649054527283,,0
Spotted Crake,Porzana porzana,3723.0,3726.0,0.3052312731742859,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:56,Spotted Crake,2025-10-13 12:39:56,0.3052312731742859,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5610462546348571,,0
Spotted Crake,Porzana porzana,3726.0,3729.0,0.8709482550621033,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:39:59,Spotted Crake,2025-10-13 12:39:59,0.8709482550621033,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6741896510124207,,0
Spotted Crake,Porzana porzana,3729.0,3732.0,0.8878731727600098,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:40:02,Spotted Crake,2025-10-13 12:40:02,0.8878731727600098,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.677574634552002,,0
Spotted Crake,Porzana porzana,3732.0,3735.0,0.8692042827606201,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:40:05,Spotted Crake,2025-10-13 12:40:05,0.8692042827606201,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.673840856552124,,0
Eurasian Magpie,Pica pica,3777.0,3780.0,0.2586278915405273,Pica pica_Eurasian Magpie,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:40:50,Eurasian Magpie,2025-10-13 12:40:50,0.2586278915405273,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Pica pica has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5517255783081054,,0
Carrion Crow,Corvus corone,3780.0,3783.0,0.7075808048248291,Corvus corone_Carrion Crow,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:40:53,Carrion Crow,2025-10-13 12:40:53,0.7075808048248291,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Corvus corone has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6415161609649658,,0
Spotted Crake,Porzana porzana,3783.0,3786.0,0.8398692607879639,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:40:56,Spotted Crake,2025-10-13 12:40:56,0.8398692607879639,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6679738521575928,,0
Spotted Crake,Porzana porzana,3786.0,3789.0,0.9669856429100036,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:40:59,Spotted Crake,2025-10-13 12:40:59,0.9669856429100036,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6933971285820008,,0
Spotted Crake,Porzana porzana,3810.0,3813.0,0.3601191341876983,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:41:23,Spotted Crake,2025-10-13 12:41:23,0.3601191341876983,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5720238268375397,,0
Spotted Crake,Porzana porzana,3813.0,3816.0,0.4037598371505737,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:41:26,Spotted Crake,2025-10-13 12:41:26,0.4037598371505737,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5807519674301147,,0
Spotted Crake,Porzana porzana,3816.0,3819.0,0.4041822850704193,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:41:29,Spotted Crake,2025-10-13 12:41:29,0.4041822850704193,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5808364570140838,,0
Spotted Crake,Porzana porzana,3819.0,3822.0,0.686989963054657,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:41:32,Spotted Crake,2025-10-13 12:41:32,0.686989963054657,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6373979926109314,,0
Spotted Crake,Porzana porzana,3828.0,3831.0,0.5077815651893616,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:41:41,Spotted Crake,2025-10-13 12:41:41,0.5077815651893616,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6015563130378723,,0
Spotted Crake,Porzana porzana,3891.0,3894.0,0.2988484799861908,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:42:44,Spotted Crake,2025-10-13 12:42:44,0.2988484799861908,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5597696959972381,,0
Spotted Crake,Porzana porzana,3918.0,3921.0,0.549349308013916,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:11,Spotted Crake,2025-10-13 12:43:11,0.549349308013916,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6098698616027832,,0
Spotted Crake,Porzana porzana,3924.0,3927.0,0.3255033195018768,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:17,Spotted Crake,2025-10-13 12:43:17,0.3255033195018768,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5651006639003754,,0
Spotted Crake,Porzana porzana,3927.0,3930.0,0.7088131904602051,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:20,Spotted Crake,2025-10-13 12:43:20,0.7088131904602051,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.641762638092041,,0
Spotted Crake,Porzana porzana,3930.0,3933.0,0.7155799865722656,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:23,Spotted Crake,2025-10-13 12:43:23,0.7155799865722656,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6431159973144531,,0
Spotted Crake,Porzana porzana,3939.0,3942.0,0.4056997001171112,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:32,Spotted Crake,2025-10-13 12:43:32,0.4056997001171112,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5811399400234223,,0
Spotted Crake,Porzana porzana,3942.0,3945.0,0.6174381375312805,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:35,Spotted Crake,2025-10-13 12:43:35,0.6174381375312805,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6234876275062561,,0
Spotted Crake,Porzana porzana,3951.0,3954.0,0.6179679036140442,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:44,Spotted Crake,2025-10-13 12:43:44,0.6179679036140442,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6235935807228088,,0
Spotted Crake,Porzana porzana,3954.0,3957.0,0.4573062360286712,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:47,Spotted Crake,2025-10-13 12:43:47,0.4573062360286712,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5914612472057342,,0
Spotted Crake,Porzana porzana,3957.0,3960.0,0.6620499491691589,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:43:50,Spotted Crake,2025-10-13 12:43:50,0.6620499491691589,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6324099898338318,,0
Spotted Crake,Porzana porzana,3975.0,3978.0,0.2905914783477783,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:08,Spotted Crake,2025-10-13 12:44:08,0.2905914783477783,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5581182956695556,,0
Spotted Crake,Porzana porzana,3978.0,3981.0,0.51764976978302,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:11,Spotted Crake,2025-10-13 12:44:11,0.51764976978302,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.603529953956604,,0
Spotted Crake,Porzana porzana,3981.0,3984.0,0.8103611469268799,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:14,Spotted Crake,2025-10-13 12:44:14,0.8103611469268799,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.662072229385376,,0
Spotted Crake,Porzana porzana,3987.0,3990.0,0.506439208984375,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:20,Spotted Crake,2025-10-13 12:44:20,0.506439208984375,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.601287841796875,,0
Black-headed Gull,Chroicocephalus ridibundus,3990.0,3993.0,0.2651600241661072,Chroicocephalus ridibundus_Black-headed Gull,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:23,Black-headed Gull,2025-10-13 12:44:23,0.2651600241661072,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Chroicocephalus ridibundus has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5530320048332215,,0
Spotted Crake,Porzana porzana,3993.0,3996.0,0.48389732837677,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:26,Spotted Crake,2025-10-13 12:44:26,0.48389732837677,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.596779465675354,,0
Spotted Crake,Porzana porzana,3999.0,4002.0,0.3741160333156585,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:32,Spotted Crake,2025-10-13 12:44:32,0.3741160333156585,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5748232066631317,,0
Spotted Crake,Porzana porzana,4002.0,4005.0,0.5418709516525269,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:35,Spotted Crake,2025-10-13 12:44:35,0.5418709516525269,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6083741903305053,,0
Hooded Crow,Corvus cornix,4008.0,4011.0,0.3080078065395355,Corvus cornix_Hooded Crow,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:41,Hooded Crow,2025-10-13 12:44:41,0.3080078065395355,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Corvus cornix has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6216015613079071,,0
Spotted Crake,Porzana porzana,4023.0,4026.0,0.6106440424919128,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:56,Spotted Crake,2025-10-13 12:44:56,0.6106440424919128,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6221288084983826,,0
Spotted Crake,Porzana porzana,4026.0,4029.0,0.9307637810707092,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:44:59,Spotted Crake,2025-10-13 12:44:59,0.9307637810707092,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6861527562141418,,0
Spotted Crake,Porzana porzana,4032.0,4035.0,0.8718188405036926,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:45:05,Spotted Crake,2025-10-13 12:45:05,0.8718188405036926,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.6743637681007385,,0
Spotted Crake,Porzana porzana,4035.0,4038.0,0.2928172945976257,Porzana porzana_Spotted Crake,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 12:45:08,Spotted Crake,2025-10-13 12:45:08,0.2928172945976257,REVIEW,True,True,True,,,['eBird validation skipped (no API key); GBIF: Porzana porzana has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.5585634589195252,,0
